tt12787726	Trump 2024: The World After Trump	2020	Action,Documentary	en	97	Addresses the aggressive movement to transform America, strip away its freedoms and Judeo-Christian values.	NULL
tt4500130	She Has a Name	2016	Action,Drama,Thriller	en	108	Jason, a lawyer, is fighting the clock to find victims of a shocking trafficking incident in South East Asia. An abandoned water truck was found in the Thai countryside containing more than 100 trafficked migrants; some 50 died while others disappeared. His investigation centers on The Pearl, a popular destination for sex tourists, and the place where Jason poses as a john so he can secretly meet with women and girls forced to work as prostitutes. Certain a young girl known only as Number 18 can be a key witness for his case, Jason must convince 18 to testify against her cut throat pimp. As Jason starts to build a relationship with 18, he sees in her reflections of the young daughters he has left far away at home in the USA. The riddle to solve the secrets of the abandoned water truck gets more complicated for Jason and his boss Marta when they come under increasing pressure from power brokers in Washington DC who are finalizing a key Asian trade deal. When his investigation starts to unravel, Jason realizes that rather than save 18 from her horrific circumstances he has put her life at risk. With a crime syndicate now chasing him down and no resources but his own wits, Jason must try rescue 18 in the crowded city before the pimp moves her, for good.	NULL
tt0074570	Get Mean	1975	Action,Adventure,Comedy,Fantasy,Western	en	90	When an American cowboy stumbles upon a gypsy family in a wind-swept ghost town, they offer him a fortune to escort a princess back to her home in Spain. But this silent Stranger finds himself in over his head (and strung up by his feet) when he gets caught in the middle of an epic battle involving Vikings, the Moors, brutal barbarians, evil spirits, a raging bull, and a diabolical Shakespeare-quoting hunchback. Tired of their never-ending attempts to kill him, the cowboy arms himself to the teeth with guns, dynamite and a special surprise. Now it's the Stranger's turn to GET MEAN!	NULL
tt15397946	One December Night	2021	Family,Music	en	84	"Once one of the biggest musical acts in the world, Bedford and Sullivan - comprised of childhood friends Steve Bedford and Mike Sullivan - broke up ten years ago, an on-stage incident which was the last straw in what was always a somewhat fragile professional relationship. The two have not spoken since in subsequent actions having fractured their relationship even more. While Steve has managed to eke out a solo career with whatever moderate success solely on the strength of goodwill toward the duo, Mike has retreated from the world in those issues that led to that on-stage incident, that is until now as he has agreed to a televised Christmas reunion show called ""Bedford and Sullivan at Big Red"", Big Red being the Sullivan family home in the small town of Pineville. Talent manager Dianne Carter, who represents neither Bedford or Sullivan but who has some stake in the show, is asked by the show's producer Troy for some assistance, especially in dealing with Mike who is largely missing-in-action regardless of he having agreed to do the show. Of the agents in Dianne's agency, who she assigns to the task is Quinn Allan, for a reason Quinn believed she had kept a secret: that Quinn is Mike Sullivan's daughter, albeit estranged. Quinn, who does not want to deal with her father, is able to negotiate a deal with Dianne in reluctantly accepting this assignment. In heading back to Pineville, Quinn learns that Steve is currently represented by Jason Bedford, Steve's son and Quinn's childhood friend who Quinn believes exacerbated the problems between their respective fathers in the intervening years. In reconnecting with her father, Quinn learns that both he and Steve need this show to happen for different reasons as Quinn, Jason, Steve and Mike negotiate and renegotiate, the latter especially around Bedford and Sullivan performing arguably their biggest hit for the show, One December Night, a very personal song for Mike and one that has some very painful memories. In the process, Quinn and Jason start to fall for each other, a road to a happily ever after for them threatened by what happens with the show."	NULL
tt4273562	Yu-Gi-Oh!: The Dark Side of Dimensions	2016	Action,Adventure,Animation,Drama,Fantasy	ja	130	Yugi and Kaiba have a special duel that transcends dimensions.	PG
tt14035044	Pick A Side	2021	Action,Drama	en	102	Marcus, a successful Computer Programmer wants to live the good life and will do whatever it takes to live the so called American Dream. So much that he finds himself being selfish and disconnected to the world. The only small connection he has is to his older brother, Cyrus, who helped raise them while there mother was on drugs. Cyrus isn't as straight-laced as his brother and stays in the streets, running with gangs, robbing banks and fighting in underground arenas. When Cyrus is murdered due to living a gangster lifestyle, Marcus has to make a choice and throw away some of his values to bring his brother killer to justice.	NULL
tt13149036	Family Squares	2022	Action,Comedy,Drama	en	95	The Worth family has been divided for years but when the matriarch, Grandma Mabel dies suddenly, the family has to come together. The story of Family Squares takes the Worth family on a journey discovering that not only did Grandma Mabel keep some secrets, so did everyone else. They find their way back to each other and realize that while you can't choose your family, you can choose to be friends with them.	R
tt10793644	The Vigil	2019	Action,Horror,Mystery,Thriller	en	89	In the Hasidic community of Boro Park, Brooklyn, a despondent young man, short on both faith and funds, reluctantly agrees to assume the responsibility of an overnight shimmer and fulfill the Jewish practice of watching over the body of a deceased member of the Orthodox community. With only the company of the recently departed and an ailing widow who expresses cryptic reservations as to the man's ability to carry out the task, he soon finds himself exposed to a terrifying haunting within the claustrophobic confines of a home that has become host to a malevolent entity. In what is essentially a one-man show, Dave Davis is profoundly affecting in his portrayal of the hesitant sentinel, exuding an empathetic combination of frayed nerves and timid weariness. Throughout this uncanny night, his vigil gradually transforms into a harrowing spiritual investigation of both his cursed surroundings and his pitiable past - a journey in which the very recesses of his community's collective trauma is confronted. By the surreal and unnerving climax, under the assured auspices of writer-director Keith Thomas - making his feature film debut - the plentiful, hair-raising scares give way to poignant catharsis with a specter of dread that is sure to stick with audiences and occupy their subsequent nightmares. Operating within the parameters of a horror sub-genre that more commonly trades in Christian mysticism, The Vigil uniquely unveils a supernatural domain less trodden. It's thrillingly rife with demons, curses, and all the under-your-skin scary stuff that Midnights are made for.	PG-13
tt4898564	Red Devil	2019	Action,Crime,Drama,Thriller	en	93	An intertwining tale of sex, drugs, rock and woe.	NULL
tt5150228	All Between Us	2018	Action,Comedy	en	80	As a newly engaged couple gathers family and friends together to make an announcement, what begins as a celebration turns into disaster as secrets surface. One night, one mistake, one dinner unravels the lives of four people forever.	NULL
tt7474914	Unbridled	2018	Action,Thriller	es	96	Abel (Daniel Grao) is a politician dedicated to the struggle for the most disadvantaged and Nora (Natalia Molina), his wife, is the unconditional support for him and who keeps an important secret that can transform everything. His quiet life in a secluded Andalusian farmhouse will change when Victor, an ousted high official, appears. Virginia and Felix will be the final surprise, two old friends of a time that they preferred to leave behind. Together they will have to face adversity and find out how far they are willing to go to stay together.	NULL
tt8582458	Picture Perfect Mysteries Picture Perfect Mysteries: Newlywed and Dead	2019	Action,Crime,Mystery,Romance	en	85	Alexa's character owns a photo studio where she creates the most beautiful portraits for engagements, business owners, real estate brokers, etc. in a formal studio setting. In addition to photography, she also conducts videography. Interestingly enough, mysteries have a way of finding her and she has a strong intuition and knack of solving them. Sometimes the mystery comes through the doors of the shop, sometimes it might be something she sees while shooting on-assignment, and sometimes she'll spot something at a crime scene that everybody missed. Alexa's character also uses her videography skills to start a part-time job - she gets a police scanner and begins to take the store van to breaking stories - could be a fire, could be an accident or even a murder. If her footage is good, she tries to sell it to local news stations for broadcast. While doing this, she finds herself running into Carlos' character, who is a detective for the local police force, where they keep spotting each other at crime scenes. What Carlos doesn't know is that Alexa's character is a natural-born Sherlock Holmes. She has a laser-like focus that catches details others miss and a mind that can undo the most complicated puzzles. The more he lets her into his crime-solving world, the more unstoppable this crime-solving duo becomes.	NULL
tt3530654	Onna no ana	2014	Comedy,Romance	ja	100	Sachiko Suzuki (Naoho Ichihashi) is a female high school student. She claims that she is an alien and her mission on Earth is to conceive a child with a human man. Sachicko seduces her class teacher Mr. Fukuda (Yukichi Kobayashi)..	NULL
tt2075352	The Substance: Albert Hofmann's LSD	2011	Action,Biography,Documentary,History	de	90	In 1943, the year in which the first A-bomb was built, Albert Hofmann discovered LSD, a substance that was to become an A-bomb of the mind. Fractions of a milligram are enough to turn our framework of time and space upside down. The story of a drug - its discovery in the Basel chemistry lab, the first experiments by Albert Hofmann on himself, the 1950s experiments of the psychiatrists, the consciousness researchers, the artists. Could it actually be possible to find a path to the core of our human existence by means of a chemical? Spirituality at the flick of a switch? Do the enigmatic effects of this drug really help us to better understand the human soul? Could LSD be an instrument of contemporary psychiatry? Of modern brain research? By: Martin Witz	NULL
tt6485324	Sentinelles	2017	Action,Documentary	fr	NULL	NULL	NULL
tt2103233	Playdate	2013	Action,Comedy,Romance	en	84	New Mom, Amy, is not only new to the suburban life, (having left her high powered job in the city to focus her attention on raising her daughter) she's also new to the mommy politics that come with it. Lonely and struggling to navigate the dog eat dog world of pre-school, playdates and playgrounds Amy is thrilled to meet fellow mommy Grace- the new next-door neighbor - who seems to be the answer to her prayers. Falling into fast friendship the two women and their little girls are inseparable - doing everything together from carpool to baby yoga. When Grace suddenly starts avoiding Amy, ignoring her calls, excluding her in activities and shunning her publically - Amy she begins to lose her grip on the mommy balancing act and finds herself the center of the other mommy's scorn and ridicule. As more of her perfectly sculpted life starts to crumble around her she begins to suspect that Grace is behind her downfall. Now an outcast in the world of playdates Amy is determined to bring Grace down with her and uncover her to be the cruel manipulative woman she is.	NULL
tt0106339	Backbeat	1994	Action,Biography,Drama,Music,Romance	en	100	A pre-fame Beatles head for the seedy clubs of Hamburg in search of success. The band meet up with a group of trendy German beatniks, one of whom (Astrid Kircherr) bass guitarist Stuart Sutcliffe falls in love with. Whilst best friend John Lennon can only watch, Sutcliffe has to choose between rock 'n roll and a new life in Germany...	R
tt2210451	Backgammon	2015	Action,Drama,Mystery	en	89	When Lucian and Miranda are left alone in an isolated mansion for the weekend, their mutual attraction grows, as does their unease about the whereabouts of Miranda's ex-boyfriend who may be hiding somewhere in the house.	NULL
tt4229236	Cobain: Montage of Heck	2015	Action,Animation,Biography,Documentary,Music	en	132	An authorized documentary on the late musician Kurt Cobain, from his early days in Aberdeen, Washington to his success and downfall with the grunge band Nirvana.	NULL
tt7707692	T11 Incomplete	2020	Action,Drama	en	105	A visiting home health aide and recovering alcoholic strives to rebuild her broken life, only to have it fall apart once again when she falls in love with her young, paraplegic patient, and betrays her trust.	NULL
tt0111070	The Santa Clause	1994	Action,Comedy,Drama,Family,Fantasy	en	97	"Scott Calvin is disgusted to learn that his ex-wife, Laura, and her husband, Neil, have tried and failed to break it easy to their 6-year-old son, Charlie, that Santa Clas isn't real. On Christmas Eve, Scott reads ""The Night Before Christmas"" and then receives an unexpected visitor on his roof. When Santa is startled by Scott's calling out and falls off, he disappears, leaving only an 8-reindeer sleigh and a suit with instructions to put it on if he's involved in an accident. Scott does so and is transported around the town dropping gifts through chimneys until he's taken to the North Pole and informed by a group, who claim they're elves, that he is now Santa. Charlie is proud of Scott's new job, though he's convinced it was a dream. Then his hair turns white, his beard refuses to stay shaved, he gains weight inexplicably, and he has a sudden love of junk food. Now he's accepted it, there's just one problem: how to keep it a secret from his disbelieving family."	PG
tt0071438	The Dove	1974	Action,Adventure,Biography,Drama,Romance	en	105	"The true story of a 16 year old (Robin Lee Graham, played by Joseph Bottoms) who sailed alone around the world in a 23 foot sloop named ""The Dove"". On his journey he meets and falls in love with a young woman (Patti Ratteree, played by Deborah Raffin) who is also traveling around the world. The story follows Robin around the world to many beautiful locals, as he grows from a boy to a man, finds himself, and finds the love of his life."	NULL
tt7583274	Kill Ben Lyk	2018	Comedy,Horror,Mystery,Thriller	en	77	Multiple bullets, multiple targets, one name. Pop quiz: someone is running around London killing your namesake. What do you do? Do you run? Do you stay and fight? If you're quasi-famous YouTuber Ben Lyk (Eugene Simon of Game of Thrones), you vlog about it and hope for the best. That is, until Scotland Yard, in order to sort this mess out, rounds him up along with every other Ben Lyk in town keeping them holed up in a safe house that isn't so safe. And once the Ben Lyk's begin dropping one by one, it's a mad dash to figure out why this is even happening.	NULL
tt3343784	Entertainment	2015	Action,Drama	en	103	En route to meet his estranged daughter and attempting to revive his dwindling career, a broken, middle-aged comedian plays a string of dead-end shows in the Mojave desert.	R
tt1210819	The Lone Ranger	2013	Action,Adventure,Comedy,Thriller,War,Western	en	150	In the 1930s, an elderly Tonto tells a young boy the tale of John Reid, the Lone Ranger. An idealistic lawyer, he rides with his brother and fellow Texas Rangers in pursuit of the notorious Butch Cavendish. Ambushed by the outlaw and left for dead, John Reid is rescued by the renegade Comanche, Tonto, at the insistence of a mysterious white horse and offers to help him to bring Cavendish to justice. Becoming a reluctant masked rider with a seemingly incomprehensible partner, Reid pursues the criminal against all obstacles. However, John and Tonto learn that Cavendish is only part of a far greater injustice and the pair must fight it in an adventure that would make them a legend.	PG-13
tt5580252	The Mad Whale	2017	Action,Drama,Thriller	en	99	"In the late 19th century. Benjamin Calhoun is a doctor at a psychiatric clinic who observes that standard treatments do not help his patients. Ice therapy, leeches, and isolation do not bring a positive result, so he decides to come up with a new way to help the sick. So the doctor begins staging the play ""Moby Dick"" in the women's department. One of the roles is received by his patient Isabelle Wallace, the wife of a senior official, who claims to be completely healthy and that she is in the place on her husband's orders."	NULL
tt0243991	Intimate Affairs	2001	Action,Comedy,Drama	en	108	Massachusetts, 1929: Two cute, young, unlike women, Zoe and Alice, are hired by ex professor Edgar, at patron Faldo's estate and expense, as stenographers and meet Monty, a German novelist, Peter, a former student of Edgar, Sevy, a painter from London and other men who are asked questions by Edgar. Edgar is researching into (heterosexual) male sexuality (men's awareness of women's orgasms etc.). Zoe and Alice get sexy uniforms. Alice is shocked... at first.	R
tt0010962	Deception	1920	Action,Biography,Drama,Romance	de	100	The story of the ill-fated second wife of the English king Henry VIII, whose marriage to the Henry led to momentous political and religious turmoil in England.	NULL
tt0228419	Wife to Be Sacrificed	1974	Action,Drama,Romance	ja	71	A wife charges her husband with sexual battery. He escapes from the police and goes into hiding. Three years pass, she divorces him and tries to put the pieces of her life back in order when suddenly he returns. Obsessed with rage and hatred, he kidnaps her and brings her to a house in remote wooded area. There he disciplines her vehemently, subjecting her to increasingly shocking forms of sexual torture, tetherings, suspensions and humiliations. Astonishingly, through the rage and lust, the pair develop a relationship that pushes the boundaries of lurid passions and perverse obsessions	NULL
tt1149606	Nightmare at the End of the Hall	2008	Action,Drama,Horror,Thriller	en	88	At the Douglas Academy Boarding School, Courtney Snow and Jane Halloran are best friends and Jane is in love with her classmate Brett, who is the son of the Headmaster Ian Ramsey. Jane goes to Cambridge and when she returns, she goes missing at school. Courtney and Ian seek her out and they discover that she committed suicide in a store and her journal is never found. Seventeen years later, Courtney Snow has become a famous writer with the novel she wrote based on Jane and she is invited to teach at Douglas. She accepts the invitation but when she sees the wealthy student Laurel McAvoy, she realizes that Laurel resembles Jane. Soon Courtney believes that Laurel is actually the reincarnation of Jane.	NULL
tt14347138	The Day After Quarantine	2021	Comedy	en	60	"After the quarantine is lifted the world is getting back to business but for some that reality is too much. From rent to relationships, its all at stake in this hilarious movie that follows three men as they navigate the ""new normal""."	NULL
tt1371150	This Is Where I Leave You	2014	Action,Comedy,Drama	en	103	After their father passes away, four grown siblings, bruised and banged up by their respective adult lives, are forced to return to their childhood home and live under the same roof together for a week, along with their over-sharing mother and an assortment of spouses, exes and might-have-beens. Confronting their history and the frayed states of their relationships among the people who know and love them best, they ultimately reconnect in hysterical and emotionally affecting ways amid the chaos, humor, heartache and redemption that only families can provide-driving us insane even as they remind us of our truest, and often best, selves.	R
tt8060774	15 Minutes of War	2019	Action,Drama,History,War	fr	98	In February 1976 in Djibouti, a school bus was taken hostage at the Somali border. The GIGN is sent on the spot. After 30 hours of tension, a rescue operation is organized.	NULL
tt5061498	Vengeance of the Phoenix Sisters	1968	Action	zh	88	After bandits kill a former sheriff and his wife, a servant carries their three daughters to safety, but they grow up apart. Fifteen years later, each girl sets out to seek revenge. Eldest sister Xiufeng disguises herself as a man, performing acts of chivalry as she seeks out the bandits. Along the way, she runs across her sisters, Qingfeng and Zhifeng.	NULL
tt3715320	Irrational Man	2015	Action,Comedy,Crime,Drama,Mystery,Romance	en	95	A new philosophy professor arrives on a small town campus near Newport, Rhode Island. His name, Abe Lucas. His reputation : bad. Abe is said to be a womanizer and an alcoholic. But what people do not know is that he is a disillusioned idealist. Since he has become aware of his inability to change the world, he has indeed been living in a state of deep nihilism and arrogant desperation. In class, he only goes through the motions and outside he drinks too much. But as far as sex is concerned, he is just a shadow of himself now: depression is not synonymous with Viagra! For all that, he can't help being attracted to one of his students, pretty and bright Jill Pollard. He enters into a relationship with her which remains platonic, even if Jill would not say no to more. The situation remains unchanged for a while until, one day, in a diner, Abe and Jill surprise a conversation that will change the course of their lives dramatically...	R
tt0974544	Coming Down the Mountain	2007	Action,Drama	en	80	An original drama by novelist Mark Haddon about two teenage brothers: angst-ridden David and Ben, who has Downs Syndrome.	NULL
tt0134618	Mystery, Alaska	1999	Action,Comedy,Drama,Sport	en	119	When Mystery, Alaska's (amateur) hockey team accepts a challenge to play the New York Rangers, the entire population must put their petty differences aside, and band together, as their small town becomes the centre of a nationally televised event.	R
tt5768992	The Academy of Magic	2020	Action,Animation,Fantasy	en	86	Aura is gifted with magical abilities; she and her friends have many exciting adventures at the academy, but soon Aura learns that the school hatches many dark secrets that she must uncover. Will she be able to unveil the truth?	NULL
tt8648640	Hollow Point	2019	Action,Thriller	en	89	A grieving man finds himself caught up in a war between a group of charismatic vigilantes and the crime that infests their city.	NULL
tt0075620	The Bees	1978	Horror,Sci-Fi,Thriller	en	95	Corporate smuggling of South American killer bees into the United States results in huge swarms terrorizing the northern hemisphere. A small team of scientists work desperately to destroy the threat, but the bees soon mutate into a super-intelligent species that threatens the world.	NULL
tt0060133	The Price of Sin	1966	Action,Drama	de	89	The life inside a women's clinic.	NULL
tt5676862	Othello	2016	Action,Musical	en	NULL	The Moorish general Othello is manipulated into thinking that his new wife Desdemona has been carrying on an affair with his lieutenant Michael Cassio when in reality it is all part of the scheme of a bitter ensign named Iago.	NULL
tt12981810	Finding Jesus	2020	Action,Animation,Family,Fantasy,Horror,Thriller	en	69	The souls of two heinous Navy commanders, Muggles and Joy, wander around an oceanic purgatory waiting for Jesus to damn them to hell. Will they find Jesus and avoid his damnation, or will he find them first and banish them for all of eternity?	NULL
tt5845440	Blindsided	2018	Action,Horror,Thriller	en	81	Sloan Carter is a young girl who has recently been blinded. Her father leaves for the weekend and her two best friends, returning home from University, keep her company. A protege of her father's, passing through town, also spends the night. The peaceful weekend is interrupted by a shadowy threat and the safe country getaway turns into a fight for survival.	NULL
tt5691382	Way of Life	2013	Action,Sport	en	76	For some, embracing the mountains is not just part of life-it's a way of life. The search for snow shapes not only how they approach these peaks, but also how they approach the world. And whether athletes spend their days dropping first descents in Alaska, lapping the local mountain, or training for the Olympics, they're part of a community built around a shared passion. The bonds that form from this community transcend continents and cultures, transforming strangers into friends. After all, a smile on a powder day needs no translation.	NULL
tt0091911	Scuola di ladri	1986	Action,Comedy	it	96	Dalmazio, Amalio and Egisto Siraghi are three cousins unaware of each other, who struggle to live honestly. Dalmazio is a security guard at a bank, Amalio is a dog sitter, while Egisto is a street vendor and window cleaner for cars stopped at traffic lights. All three show little professional competence and little luck. The chance of a lifetime presents itself to them when they are suddenly contacted by the wealthy Aliprando Siraghi, an elderly delinquent who has ended up in a wheelchair who reveals himself to be their distant uncle. He proposes to co-opt them into his activities as a thief, convincing them to be their only chance to emerge from mediocrity and poverty. The three are subjected to long and hard training, consisting in both physical-athletic preparation and simulations of thefts and even interrogations. At the end of this training, also characterized by many comic ups and downs, Aliprando sends his grandchildren to make a first shot in a shopping center. However, they are intercepted by some agents warned by a tip and end up in prison for six months. At the end of the period of detention, Aliprando, who awaits them at the exit, confesses that it was he who called the police in order to have them arrested and, once in the cell, stimulate them to strengthen their criminal temperament. The three, resentful, decide to abandon their uncle's gang, but realizing that they cannot resume an honest life, given the now dirty criminal record, Dalmazio, Egisto and Amalio return to their steps. This time things are different: the gang scores one hit after another, developing a marked ability in the various forms of fraud and theft.	NULL
tt0224634	I Love It from Behind!	1981	Action,Drama	ja	65	"A young girl has been collecting ""penis prints"" since high school, and is determined to amass 100 prints before her arranged marriage comes up in a month. She manages to collect 99 prints, but the 100th proves to be the most difficult, as her subject makes a deal with her that turns out to be harder than she thought it would be."	NULL
tt0046872	Contraband Spain	1955	Crime,Drama	en	82	Robin Hood star Richard Greene plays an agent who goes to the French-Spanish border to round up some smugglers and counterfeiters after his brother is murdered. He is helped by singer Anouk Aimee, who he falls in love with.	NULL
tt0020979	Hog Wild	1930	Action,Comedy,Family	en	NULL	Mrs. Hardy insists that Oliver mount the radio aerial on the roof before he goes off gallivanting with his friend Stanley. But with Stanley's assistance, Oliver spends more time falling off the roof than atop it. Making one last attempt, Oliver climbs to the top of a ladder he's mounted on his Model-T Ford, but just then Stanley accidentally starts the car. A wild ride through the streets of Culver City culminates in an unscheduled streetcar stop.	NULL
tt5881970	Love by the 10th Date	2017	Action,Comedy,Drama,Romance	en	87	Four friends (Meagan Good, Kelly Rowland, Keri Hilson, Kellee Stewart) balance their dating adventures with their career ambitions at an upscale magazine, teaching themselves and each other how to get the most out of love and life.	NULL
tt0095064	The Dreaming	1988	Action,Drama,Horror,Mystery,Thriller	en	90	A doctor treats a sick aborigine, who had defied a tribal taboo and visited a sacred cave. The doctor soon finds herself having disturbing dreams and finds herself involved in a 200-year-old mystery.	NULL
tt3387560	My Gal Sunday	2014	Action,Drama	en	80	Sandra O'Brien-Parker and Henry Parker - who call each other Sunday and Parker - have just celebrated their first anniversary. Sunday, a lawyer, is the daughter of widower Danny O'Brien, the head of the US Secret Service. Former California Governor and US Secretary of State Parker, the son of widowed horse rancher Miriam Parker, has recently chucked in his political life to work on pet projects, refurbishing vintage cars and trains, the latter which carries on the life of three previous generations of Parkers, and which he plans to donate back to the community in the form of a state park and museum. Sunday and Parker are also amateur sleuths, which they've put to good use in both their professional lives. They will have to use their sleuthing skills for personal reasons when Danny and Miriam are kidnapped. Because Danny and Miriam were driving Parker's favorite car at the time of the abduction, Sunday and Parker believe they, more likely Parker, were the intended targets. Providing the occasional electronic photograph to prove that Danny and Miriam are still alive, the unknown kidnapper requests the release within twenty-four hours of incarcerated serial hit man Claudus Jovanet, who will be flown to a country of Jonavet's choice with no extradition treaty with the US, in return for Danny and Miriam's lives. They have to figure out why they were targeted in connection to Jovanet to find the identity of the kidnapper, and hopefully still alive Danny and Miriam.	NULL
tt0363728	Just Desserts	2004	Action,Comedy,Romance	en	92	Marco Poloni's family owns a bakery in the Bronx and it seems that they have fallen on hard times and his family is considering selling the bakery. Marco then decides to enter a baking competition hoping that the money and publicity will help them. But he needs a partner, so he asks Grace Carpenter, the baker of a restaurant, although they started off on the wrong foot, she agrees. So they go to the competition and things seem to be looking good except for a few complications. One of the other contestant Jacques du Jacques is Marco's former classmate at the Academy, whom he says betrayed him. Emil, one of the judges, is Marco's former instructor at the Academy whom he did not leave a good impression on. And Marco's temper, will they be able to pull it off? During this time, Marco also finds himself attracted to her, but she already has a boyfriend.	NULL
tt0049177	Paris Does Strange Things	1956	Comedy,Drama,Romance	fr	95	Polish Princess Elena believes she was born to be the guardian oscar of great causes and great (undiscovered) men. It is only when men need her that she is interested in them and she abandons them when they have accomplished their goals in life. She encounters Henry de Chevincourt who introduces her to General Franu00e7ois Rollan, who has just been nominated to become Minister of War. The General is bait for some conniving politicians who wish to turn the hero into a dictator. They take advantage of a current political trial and the resulting war scare to engineer a coup d'etat which is meant to catapult the General into leadership. Rollan lets himself be taken in because he is in love with Elena who is in league with the plotters. Meanwhile, Henry, also in love with Elena, is hanging around on the sidelines.	NULL
tt0101318	The Lovers on the Bridge	1991	Action,Drama,Romance	fr	125	Set against Paris' oldest bridge, the Pont Neuf, while it was closed for repairs, this film is a love story between two young vagrants: Alex, a would be circus performer addicted to alcohol and sedatives and Michele, a painter driven to a life on the streets because of a failed relationship and an affliction which is slowly turning her blind. The film portrays the harsh existence of the homeless as Alex, Michele and Hans, an older vagrant survive on the streets with their wits. As they both slowly get their lives back together, Michele becomes increasingly dependent on Alex as her vision deteriorates further. Fearing that Michele will leave him if she receives a new medical treatment Alex attempts to keep Michele practically a prisoner. The streets, skies and waterways of Paris are used as a backdrop to the story in a series of stunning visuals which dominate the film.	R
tt1183911	Mr. Nice	2010	Biography,Comedy,Crime,Drama	en	121	Mr Nice is the true life story of Howard Marks who was born into a coal mining family in South Wales in 1940's and then made it to Oxford University to study nuclear physics during the swinging sixties. With the help of fellow students, Marks built a worldwide marijuana smuggling network which became responsible for the majority of the drug smoked in the Western world during the 1970s and 1980s. Marks' adventures led him to have dealings with the CIA, PLO, IRA and the Mafia and he even became an MI6 agent himself for a period. Howard Marks is played by the brilliant Rhys Ivans, who won much acclaim for his portrayal of the folk hero.	NULL
tt13428892	A Christmas Love	2020	Action,Drama	en	65	A couple struggling to make ends meet are given a new chance by the arrival of a mysterious letter that grants them one special wish during the holiday season.	NULL
tt5344794	Sniper: Special Ops	2016	Action,Drama,War	en	86	"A Special Ops Military Force, led by Sergeant Vic Mosby (Tim Abell) with an expert sniper Sergeant Jake Chandler (Steven Seagal) as ""Over Watch"" during a special mission are sent to a remote Afghan village to extract an American Congressman being held by the Taliban. The rescue mission is a success, but Jake, separated after a firefight with the enemy, stays behind to help an injured soldier. Sergeant Vic Mosby desperately tries to convince Lieutenant Colonel Jackson (Dale Dye) to let him go back and save the soldiers, but is ordered on a mission to retrieve a truckload of munitions which could be vital for the military base. In direct violation of orders, Vic and his Special Ops Team decide to head back to the village to rescue the stranded soldiers. Outnumbered and out gunned, Vic and his men engage in a massive shootout against the enemy, while Jake uses his expert skills to help save them all from certain death."	R
tt4304292	Return to the Wild: The Chris McCandless Story	2014	Action,Adventure,Documentary	en	NULL	"A journey in the footsteps of the enigmatic young American named Chris McCandless, who vanished and ultimately perished in the Alaskan wilderness. New interviews and never before released letters probe the mystery behind the best-selling book and movie ""Into the Wild."""	NULL
tt0059578	For a Few Dollars More	1965	Action,Western	it	132	Drifting from town to town, the poncho-clad Man with No Name and the lightning-fast right hand rides into the town of El Paso in search of maniacal escaped convict El Indio. It's been 18 short months since the deadly confrontation in Per un pugno di dollari (1964), and this time, the solitary stranger, now a professional bounty hunter, must go against his beliefs and do the unthinkable: join forces with hawk-eyed marksman Colonel Douglas Mortimer to collect the hefty reward. Now, as El Indio and his cut-throats have already set their sights on robbing the crammed-with-cash Bank of El Paso, the stage is set for a bloody showdown at high noon, against the backdrop of silent double-crosses and fragile allegiances. But, is it worth dicing with death for a few dollars more?	NULL
tt7689960	King In The Wilderness	2018	Action,Documentary	en	111	A look at the final years in the life of Martin Luther King, Jr.	NULL
tt0431114	Today You Die	2005	Action,Crime,Thriller	en	90	A former thief who is trying to go straight seeks vengeance on those who framed him.	R
tt1223411	Bert Stern: Original Madman	2011	Action,Documentary	en	89	"""Bert Stern: Original Mad Man"" is the definitive voyage into the life and work of one of America's most influential photographers. Photographing the world's most alluring women in fashion and Hollywood for the past 50 years -- Marilyn Monroe, Elizabeth Taylor and Audrey Hepburn among them -- minted Stern as a celebrity in his own right."	NULL
tt3553354	25, 000 Miles to Glory	2015	Adventure,Documentary,Sport	en	93	A sports wanderlust by three guys to visit every NFL stadium in the iconic vehicle that has inspired countless road trips and captivated the world a split window VW Bus named Hail Mary. Three guys one 1967 VW Bus and 25,000 miles of American roadways. Its about people, the community of NFL fans and VW enthusiasts alike. It's about emotional ties to teams bizarre infatuation and just down right love for the sport. The film is a 25,000 mile journey to glory documenting the human spirit through freedom friendship sports and America.	NULL
tt0060390	Fahrenheit 451	1966	Action,Drama,Sci-Fi	en	112	Based on the 1951 Ray Bradbury novel of the same name. Guy Montag is a fireman who lives in a lonely, isolated society where books have been outlawed by a government fearing an independent-thinking public. It is the duty of firemen to burn any books on sight or said collections that have been reported by informants. People in this society, including Montag's wife, are drugged into compliance and get their information from wall-length television screens. After Montag falls in love with book-hoarding Clarisse, he begins to read confiscated books. It is through this relationship that he begins to question the government's motives behind book-burning. Montag is soon found out, and he must decide whether to return to his job or run away knowing full well the consequences that he could face if captured.	NULL
tt0046022	The Earrings of Madame De...	1953	Action,Drama,Romance	fr	105	In the Paris of the late 19th century, Louise, wife of a general, sells the earrings her husband gave her as a wedding gift: she needs money to cover her debts. The general secretly buys the earrings again and gives them to his mistress, Lola, leaving to go to Constantinople. Where an Italian diplomat, Baron Donati, buys them. Back to Paris, Donati meets Louise... So now Louise discovers love and becomes much less frivolous.	NULL
